domain,outgoing,ingoing,added,time,file
fourleaf.co.uk,0,0,0,0:00:01,./statistic/fourleaf.csv
fourdots.com,9,0,1,0:00:03,./statistic/fourdots.csv
foxandfleur.com.au,20,9,0,0:00:43,./statistic/foxandfleur.csv
fourfront.us,396,95,19,0:05:15,./statistic/fourfront.csv
frac.tl,0,0,0,0:00:01,./statistic/frac.csv
fraud.net,0,0,0,0:00:04,./statistic/fraud.csv
fpainc.com,9,2,1,0:00:09,./statistic/fpainc.csv
fractionalcmo.io,62,210,0,0:02:15,./statistic/fractionalcmo.csv
frdm.co,40,22,1,0:01:09,./statistic/frdm.csv
freedmaxick.com,133,187,7,0:03:01,./statistic/freedmaxick.csv
freeagent.com,125,192,8,0:03:31,./statistic/freeagent.csv
freeagentcrm.com,188,141,18,0:07:04,./statistic/freeagentcrm.csv
freelancers-hub.com,0,0,0,0:00:01,./statistic/freelancers-hub.csv
freeeway.com,0,1,0,0:00:05,./statistic/freeeway.csv
freemius.com,13,2,0,0:00:06,./statistic/freemius.csv
freeup.net,14,1,0,0:00:05,./statistic/freeup.csv
frescodata.com,0,0,0,0:00:02,./statistic/frescodata.csv
freshcodeit.com,6,3,0,0:00:15,./statistic/freshcodeit.csv
freshegg.co.uk,120,241,4,0:02:50,./statistic/freshegg.csv
freshconsulting.com,348,321,35,0:04:09,./statistic/freshconsulting.csv
freshrelevance.com,0,0,0,0:00:00,./statistic/freshrelevance.csv
freshysites.com,0,0,0,0:00:03,./statistic/freshysites.csv
freshworks.io,35,8,5,0:00:18,./statistic/freshworks.csv
freshlearn.com,39,12,2,0:00:25,./statistic/freshlearn.csv
fridaypulse.com,0,0,0,0:00:01,./statistic/fridaypulse.csv
from.digital,0,0,0,0:00:03,./statistic/from.csv
froged.com,0,2,0,0:00:09,./statistic/froged.csv
friendbuy.com,583,210,70,0:03:04,./statistic/friendbuy.csv
frontdeskhelpers.com,0,0,0,0:00:02,./statistic/frontdeskhelpers.csv
frontiermktg.com,4,2,1,0:00:09,./statistic/frontiermktg.csv
frontiersolutions.ca,5,4,0,0:00:15,./statistic/frontiersolutions.csv
front.com,151,214,17,0:02:30,./statistic/front.csv
frontu.com,2,0,0,0:00:02,./statistic/frontu.csv
frozenfire.com,0,0,0,0:00:06,./statistic/frozenfire.csv
frsecure.com,5,0,1,0:00:05,./statistic/frsecure.csv
frontify.com,2,0,0,0:00:08,./statistic/frontify.csv
fruition.net,0,0,0,0:00:03,./statistic/fruition.csv
ftf.co,27,10,0,0:00:21,./statistic/ftf.csv
fsiservices.com,39,60,1,0:01:26,./statistic/fsiservices.csv
ftsgps.com,241,151,27,0:02:29,./statistic/ftsgps.csv
fueled.com,0,0,0,0:00:00,./statistic/fueled.csv
fuel50.com,0,0,0,0:00:06,./statistic/fuel50.csv
ftxinfotech.com,9,12,0,0:00:37,./statistic/ftxinfotech.csv
fuelius.com,41,136,0,0:03:06,./statistic/fuelius.csv
Fuelmade.com,0,0,0,0:00:02,./statistic/Fuelmade.csv
fulcroworld.com,0,0,0,0:00:03,./statistic/fulcroworld.csv
fujisanmarketing.com,40,49,5,0:02:27,./statistic/fujisanmarketing.csv
fugenx.com,194,294,23,0:03:21,./statistic/fugenx.csv
fulcrum.rocks,189,168,13,0:03:36,./statistic/fulcrum.csv
fulcrumapp.com,141,73,26,0:04:24,./statistic/fulcrumapp.csv
fullcircl.com,115,127,8,0:05:15,./statistic/fullcircl.csv
fulfyld.com,64,126,4,0:11:11,./statistic/fulfyld.csv
fullcontact.com,11,5,0,0:00:12,./statistic/fullcontact.csv
fullintel.com,33,6,3,0:00:21,./statistic/fullintel.csv
fullestop.com,41,345,2,0:02:42,./statistic/fullestop.csv
fullcrm.com,88,50,4,0:04:14,./statistic/fullcrm.csv
fullstack.com.au,0,0,0,0:00:07,./statistic/fullstack.csv
fullstopsocialmedia.com.au,83,62,11,0:02:13,./statistic/fullstopsocialmedia.csv
fullyaccountable.com,138,122,13,0:02:31,./statistic/fullyaccountable.csv
functionize.com,172,152,18,0:05:10,./statistic/functionize.csv
functionly.com,0,0,0,0:00:01,./statistic/functionly.csv
fundoodata.com,0,0,0,0:00:02,./statistic/fundoodata.csv
fundeasy.com,167,268,15,0:02:45,./statistic/fundeasy.csv
fundingoptions.com,169,154,24,0:03:15,./statistic/fundingoptions.csv
fundwave.com,0,0,0,0:00:01,./statistic/fundwave.csv
fundthrough.com,4,0,2,0:00:04,./statistic/fundthrough.csv
funnel.io,175,117,9,0:02:48,./statistic/funnel.csv
funnelkit.com,271,384,18,0:02:58,./statistic/funnelkit.csv
fuseworkforce.com,1,1,0,0:00:05,./statistic/fuseworkforce.csv
fuselabcreative.com,271,191,9,0:03:10,./statistic/fuselabcreative.csv
fusionauth.io,986,427,7,0:03:55,./statistic/fusionauth.csv
funraisin.co,135,173,28,0:06:23,./statistic/funraisin.csv
fusionmanageit.co.uk,0,0,0,0:00:03,./statistic/fusionmanageit.csv
fusionbox.com,0,0,0,0:00:04,./statistic/fusionbox.csv
fusionrms.tab.com,5,16,1,0:00:58,./statistic/fusionrms.csv
fusionrm.com,684,270,16,0:28:40,./statistic/fusionrm.csv
fusiontaxes.com,1,0,0,0:00:07,./statistic/fusiontaxes.csv
futurecomputers.com.au,0,0,0,0:00:06,./statistic/futurecomputers.csv
fusiontc.com,3,9,0,0:00:25,./statistic/fusiontc.csv
futurebeeai.com,18,25,2,0:00:59,./statistic/futurebeeai.csv
futurepresent.agency,0,0,0,0:00:01,./statistic/futurepresent.csv
futuremind.com,0,0,0,0:00:03,./statistic/futuremind.csv
fuzzymath.com,3,0,1,0:00:06,./statistic/fuzzymath.csv
futuresolve.com,54,123,6,0:05:08,./statistic/futuresolve.csv
fyrebox.com,100,0,1,0:00:04,./statistic/fyrebox.csv
fyidocs.com,19,0,1,0:00:06,./statistic/fyidocs.csv
fyb.com.au,42,58,3,0:03:18,./statistic/fyb.csv
ga.agency,0,0,0,0:00:00,./statistic/ga.csv
fyxt.com,0,0,0,0:00:03,./statistic/fyxt.csv
g-group.dev,0,0,0,0:00:04,./statistic/g-group.csv
fyresite.com,473,258,128,0:04:35,./statistic/fyresite.csv
gainchanger.com,0,0,0,0:00:01,./statistic/gainchanger.csv
gadget.dev,20,2,2,0:00:09,./statistic/gadget.csv
gaggleamp.com,516,155,14,0:03:12,./statistic/gaggleamp.csv
gabrielsales.com,40,678,8,0:03:22,./statistic/gabrielsales.csv
galvia.ai,4,1,0,0:00:05,./statistic/galvia.csv
gallabox.com,12,4,2,0:00:09,./statistic/gallabox.csv
gallerysystems.com,12,10,1,0:00:26,./statistic/gallerysystems.csv
galacticfed.com,348,66,9,0:04:04,./statistic/galacticfed.csv
gamaxlabsol.com,30,2559,5,0:03:49,./statistic/gamaxlabsol.csv
galvintech.com,174,121,4,0:04:01,./statistic/galvintech.csv
gameball.co,158,221,6,0:04:38,./statistic/gameball.csv
gappsgroup.com,42,15,7,0:00:29,./statistic/gappsgroup.csv
ganintegrity.com,290,175,10,0:02:24,./statistic/ganintegrity.csv
gandt.ch,106,112,18,0:02:42,./statistic/gandt.csv
gameplanmarketing.ca,238,181,10,0:03:03,./statistic/gameplanmarketing.csv
garritz.com,0,0,0,0:00:02,./statistic/garritz.csv
gatecrasher.com.au,0,0,0,0:00:05,./statistic/gatecrasher.csv
garageplug.com,34,70,2,0:03:02,./statistic/garageplug.csv
gardnerweb.com,210,230,28,0:07:04,./statistic/gardnerweb.csv
gatorworks.net,0,0,0,0:00:01,./statistic/gatorworks.csv
gatlabs.com,3,1,0,0:00:15,./statistic/gatlabs.csv
gatekeeperhq.com,39,461,4,0:04:05,./statistic/gatekeeperhq.csv
gathercontent.com,294,243,37,0:04:09,./statistic/gathercontent.csv
gdrmediagroup.com.au,3,0,1,0:00:04,./statistic/gdrmediagroup.csv
gbnetwork.my,18,32,2,0:01:05,./statistic/gbnetwork.csv
gccexchange.com,180,315,38,0:04:32,./statistic/gccexchange.csv
geekinformatic.com,4,10,0,0:00:33,./statistic/geekinformatic.csv
geeklymedia.com,247,363,5,0:02:53,./statistic/geeklymedia.csv
geckoboard.com,174,438,7,0:03:23,./statistic/geckoboard.csv
geek.design,107,79,8,0:03:49,./statistic/geek.csv
geektownusa.com,21,2,1,0:00:09,./statistic/geektownusa.csv
gegosoft.com,6,22,2,0:00:59,./statistic/gegosoft.csv
gem.com,69,50,0,0:01:53,./statistic/gem.csv
geekschip.com,214,136,30,0:18:51,./statistic/geekschip.csv
gemsevents.com.au,0,0,0,0:00:04,./statistic/gemsevents.csv
gems-consult.com,0,3,0,0:00:17,./statistic/gems-consult.csv
gen.video,5,7,0,0:00:19,./statistic/gen.csv
gembaacademy.com,105,351,17,0:03:38,./statistic/gembaacademy.csv
gen3marketing.com,29,4,7,0:00:14,./statistic/gen3marketing.csv
genesisbcs.com,1,7,1,0:00:38,./statistic/genesisbcs.csv
gene.co.uk,111,120,4,0:02:50,./statistic/gene.csv
geneca.com,1,279,0,0:03:38,./statistic/geneca.csv
geniusee.com,0,0,0,0:00:01,./statistic/geniusee.csv
genietalk.ai,31,54,5,0:01:40,./statistic/genietalk.csv
genial.ly,79,444,7,0:02:46,./statistic/genial.csv
genexus.com,244,632,53,0:04:26,./statistic/genexus.csv
geniuserp.com,0,0,0,0:00:03,./statistic/geniuserp.csv
genovawebart.com,555,125,84,0:02:44,./statistic/genovawebart.csv
genrocket.com,17,25,1,0:03:10,./statistic/genrocket.csv
geniuslink.com,419,194,75,0:04:03,./statistic/geniuslink.csv
gensight.com,0,0,0,0:00:00,./statistic/gensight.csv
genus.ai,0,0,0,0:00:02,./statistic/genus.csv
genylabs.io,0,0,0,0:00:02,./statistic/genylabs.csv
genuinecommunications.com.au,6,0,1,0:00:04,./statistic/genuinecommunications.csv
geonetric.com,0,0,0,0:00:02,./statistic/geonetric.csv
geomarvel.com,0,0,0,0:00:02,./statistic/geomarvel.csv
geomotiv.com,5,3,0,0:00:06,./statistic/geomotiv.csv
geonet.me,35,35,2,0:02:11,./statistic/geonet.csv
georanker.com,0,0,0,0:00:01,./statistic/georanker.csv
getadvantage.com,25,25,6,0:01:17,./statistic/getadvantage.csv
getaccept.com,529,424,24,0:02:19,./statistic/getaccept.csv
getacopywriter.com,17,139,1,0:03:00,./statistic/getacopywriter.csv
getastra.com,0,0,0,0:00:04,./statistic/getastra.csv
getapril.com,0,0,0,0:00:03,./statistic/getapril.csv
getafixtechnologies.com,165,1,22,0:00:10,./statistic/getafixtechnologies.csv
getambassador.com,159,303,8,0:02:17,./statistic/getambassador.csv
getbeamer.com,275,181,13,0:02:10,./statistic/getbeamer.csv
getblend.com,122,210,17,0:02:43,./statistic/getblend.csv
getbento.com,629,295,251,0:03:15,./statistic/getbento.csv
getbridge.com,231,125,7,0:05:16,./statistic/getbridge.csv
getcircuit.com,5,0,1,0:00:03,./statistic/getcircuit.csv
getcenter.com,113,106,3,0:03:34,./statistic/getcenter.csv
getclair.com,159,102,14,0:03:47,./statistic/getclair.csv
getcerta.com,254,180,18,0:05:35,./statistic/getcerta.csv
getdbt.com,86,441,8,0:02:40,./statistic/getdbt.csv
getflip.com,134,116,11,0:02:50,./statistic/getflip.csv
getflowbox.com,430,282,69,0:02:54,./statistic/getflowbox.csv
getclockwise.com,570,362,31,0:03:20,./statistic/getclockwise.csv
getfoundquick.com,0,0,0,0:00:00,./statistic/getfoundquick.csv
getfuzey.com,50,41,8,0:02:15,./statistic/getfuzey.csv
getfused.com,36,61,3,0:02:17,./statistic/getfused.csv
getgenea.com,122,171,11,0:03:31,./statistic/getgenea.csv
getjop.com,1,0,0,0:00:08,./statistic/getjop.csv
getid.com,142,60,5,0:01:42,./statistic/getid.csv
getgsi.com,81,203,4,0:03:09,./statistic/getgsi.csv
getkisi.com,180,277,20,0:05:07,./statistic/getkisi.csv
getmaintainx.com,0,0,0,0:00:02,./statistic/getmaintainx.csv
getknowapp.com,37,46,1,0:01:59,./statistic/getknowapp.csv
getmagical.com,176,362,12,0:05:31,./statistic/getmagical.csv
getmarvia.com,110,163,6,0:07:10,./statistic/getmarvia.csv
getmeadow.com,4,1,0,0:00:04,./statistic/getmeadow.csv
getmoretraffic.com.au,87,11,1,0:00:33,./statistic/getmoretraffic.csv
getmesa.com,235,382,11,0:03:27,./statistic/getmesa.csv
getoncrm.com,18,186,0,0:04:42,./statistic/getoncrm.csv
getray.com,2,12,2,0:01:21,./statistic/getray.csv
getphyllo.com,132,39,18,0:01:56,./statistic/getphyllo.csv
getparallax.com,21,61,5,0:02:59,./statistic/getparallax.csv
getport.io,88,239,3,0:04:36,./statistic/getport.csv
getsafeandsound.com,0,0,0,0:00:01,./statistic/getsafeandsound.csv
getreferralmd.com,2,0,0,0:00:03,./statistic/getreferralmd.csv
getrodeo.io,171,205,6,0:02:41,./statistic/getrodeo.csv
getsharedcontacts.com,140,124,18,0:05:09,./statistic/getsharedcontacts.csv
getsling.com,0,0,0,0:00:02,./statistic/getsling.csv
getsmartacre.com,0,0,0,0:00:03,./statistic/getsmartacre.csv
getsocialeyes.com,131,72,6,0:01:36,./statistic/getsocialeyes.csv
getshogun.com,1691,366,203,0:04:13,./statistic/getshogun.csv
getsupport.co.uk,0,0,0,0:00:05,./statistic/getsupport.csv
gettactic.com,12,10,0,0:00:19,./statistic/gettactic.csv
getsomesun.net,17,71,1,0:02:02,./statistic/getsomesun.csv
getstream.io,432,794,23,0:03:17,./statistic/getstream.csv
getupsolutions.com.au,0,0,0,0:00:02,./statistic/getupsolutions.csv
getuku.com,0,4,0,0:00:11,./statistic/getuku.csv
gettheclicks.com,5,9,0,0:00:23,./statistic/gettheclicks.csv
gettalkative.com,407,180,31,0:03:13,./statistic/gettalkative.csv
getweflow.com,0,0,0,0:00:01,./statistic/getweflow.csv
getveris.com,24,149,1,0:02:39,./statistic/getveris.csv
getxray.app,183,267,35,0:02:58,./statistic/getxray.csv
getwherewolf.com,58,161,5,0:05:04,./statistic/getwherewolf.csv
gevme.com,0,0,0,0:00:06,./statistic/gevme.csv
getzipline.com,11,10,1,0:00:21,./statistic/getzipline.csv
ggsitc.com,109,162,7,0:02:14,./statistic/ggsitc.csv
giantpartners.com,91,19,13,0:02:29,./statistic/giantpartners.csv
gigster.com,5,0,0,0:00:05,./statistic/gigster.csv
gigde.com,0,1,0,0:00:07,./statistic/gigde.csv
gigwell.com,14,22,6,0:01:08,./statistic/gigwell.csv
gigasheet.com,62,208,6,0:03:18,./statistic/gigasheet.csv
giraffesocialmedia.co.uk,0,0,0,0:00:01,./statistic/giraffesocialmedia.csv
ginimachine.com,3,6,0,0:00:14,./statistic/ginimachine.csv
giscloud.com,66,212,23,0:02:21,./statistic/giscloud.csv
gilmoreservices.com,115,303,16,0:02:32,./statistic/gilmoreservices.csv
gladinet.com,0,0,0,0:00:01,./statistic/gladinet.csv
givelively.org,0,0,0,0:00:03,./statistic/givelively.csv
giveagradago.com,185,236,26,0:03:28,./statistic/giveagradago.csv
gladly.com,150,305,6,0:04:03,./statistic/gladly.csv
glean.co,30,18,5,0:00:41,./statistic/glean.csv
gleantap.com,169,345,5,0:02:41,./statistic/gleantap.csv
glassbox.com,290,341,10,0:03:03,./statistic/glassbox.csv
glartek.com,59,111,5,0:03:43,./statistic/glartek.csv
glidecampaign.com,11,15,0,0:00:50,./statistic/glidecampaign.csv
glia.com,38,132,6,0:03:23,./statistic/glia.csv
glideapps.com,189,347,10,0:03:25,./statistic/glideapps.csv
glidedesign.com,348,142,58,0:04:32,./statistic/glidedesign.csv
globaldata.net.au,6,34,2,0:01:56,./statistic/globaldata.csv
globalapptesting.com,283,215,28,0:02:53,./statistic/globalapptesting.csv
global-visiontech.com,21,470,2,0:03:23,./statistic/global-visiontech.csv
gloat.com,153,141,4,0:06:17,./statistic/gloat.csv
globaldots.com,0,0,0,0:00:03,./statistic/globaldots.csv
globaldatanet.com,11,1,0,0:00:04,./statistic/globaldatanet.csv
globalizationpartners.com,188,355,24,0:02:43,./statistic/globalizationpartners.csv
globaledit.com,44,147,1,0:14:45,./statistic/globaledit.csv
globalnet.com.au,0,0,0,0:00:07,./statistic/globalnet.csv
globalvincitore.com,0,5,0,0:00:17,./statistic/globalvincitore.csv
globalsync.com.au,2,16,0,0:00:50,./statistic/globalsync.csv
globaltrashsolutions.com,1,19,1,0:01:04,./statistic/globaltrashsolutions.csv
glorify.com,0,0,0,0:00:02,./statistic/glorify.csv
globerunner.com,5,7,1,0:00:15,./statistic/globerunner.csv
gloriumtech.com,147,339,25,0:03:32,./statistic/gloriumtech.csv
glorywebs.com,532,105,20,0:04:13,./statistic/glorywebs.csv
gmdhsoftware.com,0,0,0,0:00:01,./statistic/gmdhsoftware.csv
gmsmediagroup.com,0,0,0,0:00:01,./statistic/gmsmediagroup.csv
gma-cpa.com,7,0,1,0:00:04,./statistic/gma-cpa.csv
gmelius.com,86,145,3,0:03:39,./statistic/gmelius.csv
go2stream.com,7,1,2,0:00:02,./statistic/go2stream.csv
goamify.com,0,0,0,0:00:02,./statistic/goamify.csv
go-concepts.com,13,3,1,0:00:12,./statistic/go-concepts.csv
gnani.ai,91,175,0,0:03:27,./statistic/gnani.csv
gobright.com,46,16,4,0:00:28,./statistic/gobright.csv
goatagency.com,180,19,5,0:00:33,./statistic/goatagency.csv
gocanvas.com,16,1607,2,0:04:04,./statistic/gocanvas.csv
gocomet.com,110,182,14,0:04:43,./statistic/gocomet.csv
godigitool.com,188,90,45,0:02:25,./statistic/godigitool.csv
godelta.com,83,891,7,0:02:44,./statistic/godelta.csv
gocrm.io,59,140,6,0:04:06,./statistic/gocrm.csv
godatafeed.com,214,234,10,0:06:25,./statistic/godatafeed.csv
goeverblue.com,6,38,1,0:01:49,./statistic/goeverblue.csv
gofishdigital.com,162,65,5,0:02:28,./statistic/gofishdigital.csv
gofmx.com,138,310,20,0:02:56,./statistic/gofmx.csv
goformz.com,73,126,2,0:04:51,./statistic/goformz.csv
goglobalgeo.com,0,1,0,0:00:07,./statistic/goglobalgeo.csv
gogenuity.com,9,11,2,0:00:23,./statistic/gogenuity.csv
goftx.com,49,56,8,0:02:17,./statistic/goftx.csv
gofrugal.com,904,346,1,0:03:31,./statistic/gofrugal.csv
gojilabs.com,3,1,0,0:00:06,./statistic/gojilabs.csv
gohire.io,193,224,10,0:02:45,./statistic/gohire.csv
gokickflip.com,103,260,22,0:03:26,./statistic/gokickflip.csv
goinflow.com,334,285,28,0:03:32,./statistic/goinflow.csv
golayer.io,0,0,0,0:00:02,./statistic/golayer.csv
goldenproportions.com,33,65,6,0:01:51,./statistic/goldenproportions.csv
goldcast.io,316,408,24,0:02:50,./statistic/goldcast.csv
golden.com,365,1287,31,0:02:57,./statistic/golden.csv
goliathsec.com,5,18,2,0:00:31,./statistic/goliathsec.csv
gomalomo.com,56,199,1,0:03:48,./statistic/gomalomo.csv
golinks.io,220,338,12,0:04:05,./statistic/golinks.csv
gomarketbox.com,188,235,18,0:05:04,./statistic/gomarketbox.csv
gominga.com,0,0,0,0:00:01,./statistic/gominga.csv
goodandgold.com,0,0,0,0:00:05,./statistic/goodandgold.csv
gonative.io,197,28,2,0:01:02,./statistic/gonative.csv
good2bsocial.com,170,337,9,0:04:14,./statistic/good2bsocial.csv
goodcreator.co,7,22,0,0:01:13,./statistic/goodcreator.csv
goodfirms.co,439,423,57,0:02:21,./statistic/goodfirms.csv
goodbarber.com,190,276,32,0:02:41,./statistic/goodbarber.csv
gooddata.com,272,625,7,0:04:07,./statistic/gooddata.csv
gordondigital.com.au,13,17,1,0:01:06,./statistic/gordondigital.csv
goodmanlantern.com,2,41,0,0:01:27,./statistic/goodmanlantern.csv
goodtime.io,198,126,12,0:02:36,./statistic/goodtime.csv
goop.com.au,56,139,2,0:05:55,./statistic/goop.csv
gorillaexpense.com,0,0,0,0:00:03,./statistic/gorillaexpense.csv
gorevity.com,0,0,0,0:00:06,./statistic/gorevity.csv
goreminders.com,12,96,1,0:02:35,./statistic/goreminders.csv
gorilla360.com.au,183,59,2,0:03:35,./statistic/gorilla360.csv
goteamup.com,0,0,0,0:00:01,./statistic/goteamup.csv
gosellglobal.com,0,0,0,0:00:01,./statistic/gosellglobal.csv
gosalesandmarketing.com,36,0,1,0:00:05,./statistic/gosalesandmarketing.csv
gosteelhead.com,11,76,3,0:01:51,./statistic/gosteelhead.csv
goturbo.com.au,0,0,0,0:00:02,./statistic/goturbo.csv
gotrellis.com,13,9,0,0:00:23,./statistic/gotrellis.csv
gotechark.com,21,23,3,0:00:45,./statistic/gotechark.csv
goup.co.uk,147,181,5,0:02:34,./statistic/goup.csv
gov2biz.com,0,0,0,0:00:01,./statistic/gov2biz.csv
gourmetads.com,0,0,0,0:00:03,./statistic/gourmetads.csv
govividly.com,5,12,0,0:00:49,./statistic/govividly.csv
gourmetmarketing.net,152,328,22,0:02:36,./statistic/gourmetmarketing.csv
gowombat.team,0,0,0,0:00:04,./statistic/gowombat.csv
gpsolutions.com,0,0,0,0:00:03,./statistic/gpsolutions.csv
gowp.com,223,119,27,0:03:22,./statistic/gowp.csv
govos.com,257,183,43,0:09:10,./statistic/govos.csv
gpswox.com,2,0,1,0:00:03,./statistic/gpswox.csv
gracesoft.com,50,172,5,0:02:40,./statistic/gracesoft.csv
gradle.com,420,163,7,0:03:34,./statistic/gradle.csv
gr0.com,381,133,13,0:03:38,./statistic/gr0.csv
granite5.com,0,0,0,0:00:02,./statistic/granite5.csv
granitegrc.com,3,4,1,0:00:15,./statistic/granitegrc.csv
grandstudio.com,11,25,2,0:00:53,./statistic/grandstudio.csv
graffersid.com,194,136,12,0:03:29,./statistic/graffersid.csv
granulate.io,139,43,8,0:01:38,./statistic/granulate.csv
granularmarketing.com,106,67,3,0:02:30,./statistic/granularmarketing.csv
graphicallyspeaking.ca,20,124,1,0:03:11,./statistic/graphicallyspeaking.csv
graphitedigital.com,0,0,0,0:00:01,./statistic/graphitedigital.csv
graphicalnetworks.com,47,241,4,0:02:37,./statistic/graphicalnetworks.csv
graphite.com,258,99,7,0:04:26,./statistic/graphite.csv
gravoc.com,0,0,0,0:00:01,./statistic/gravoc.csv
graphitefinancial.com,46,29,4,0:01:02,./statistic/graphitefinancial.csv
graphlertech.com,2,27,0,0:01:10,./statistic/graphlertech.csv
gravitym.com,28,151,2,0:05:20,./statistic/gravitym.csv
graygrids.com,15,0,1,0:00:05,./statistic/graygrids.csv
gravyanalytics.com,165,111,15,0:03:24,./statistic/gravyanalytics.csv
gravyty.com,122,126,22,0:03:24,./statistic/gravyty.csv
graybox.co,11,126,1,0:03:30,./statistic/graybox.csv
greatdentalwebsites.com,0,0,0,0:00:02,./statistic/greatdentalwebsites.csv
greatbigstorm.com,23,25,7,0:01:44,./statistic/greatbigstorm.csv
graylog.org,3976,422,6,0:03:09,./statistic/graylog.csv
grayhairsoftware.com,36,272,7,0:09:39,./statistic/grayhairsoftware.csv
greatergiving.com,0,0,0,0:00:02,./statistic/greatergiving.csv
greedygame.com,14,4,0,0:00:10,./statistic/greedygame.csv
greatquestion.co,109,31,11,0:00:58,./statistic/greatquestion.csv
greathorn.com,48,218,1,0:03:28,./statistic/greathorn.csv
greenbook.org,0,0,0,0:00:02,./statistic/greenbook.csv
greenbeanrpo.com,0,0,0,0:00:05,./statistic/greenbeanrpo.csv
green-hat.com.au,0,0,0,0:00:03,./statistic/green-hat.csv
greenbaumstiers.com,1,3,0,0:00:18,./statistic/greenbaumstiers.csv
greengeeks.com,4,6,0,0:00:12,./statistic/greengeeks.csv
greenfly.com,202,81,20,0:03:02,./statistic/greenfly.csv
greenice.net,791,161,89,0:03:29,./statistic/greenice.csv
greenbusinessbureau.com,1099,231,283,0:04:36,./statistic/greenbusinessbureau.csv
greenlight.ai,0,0,0,0:00:02,./statistic/greenlight.csv
greenlanemarketing.com,0,0,0,0:00:03,./statistic/greenlanemarketing.csv
greenleafmedia.com,0,0,0,0:00:05,./statistic/greenleafmedia.csv
greenlight.guru,537,459,87,0:03:30,./statistic/greenlight.csv
greenlinknetworks.com,2,0,0,0:00:03,./statistic/greenlinknetworks.csv
greenmethod.net,0,22,0,0:01:03,./statistic/greenmethod.csv
greenmellenmedia.com,240,185,28,0:03:20,./statistic/greenmellenmedia.csv
greenrope.com,255,693,13,0:07:22,./statistic/greenrope.csv
grewon.com,0,0,0,0:00:01,./statistic/grewon.csv
